frame,flow,density,speed,TPI,weighted_flow_rate,weighted_speed,congestion_factor,smoothed_congestion_factor,final_theoretical_value,normalized_smoothed_congestion_factor,Weather Impact,Accident Impact,Dynamic Capacity,Time Interval,Blockage Probability
776,71,8,3.272570523,7.92258864,66.67623993,3.625936353,151.6207574,219.9766026,71.53879284,0.931640408,50,100,1150,1,0.93826087
777,63,10,4.829471988,4.831446044,66.00783267,3.844761014,119.148764,201.6442683,63.87529273,0.849140383,50,100,1150,1,0.945217391
778,48,10,7.305305291,3.614667553,62.73368127,4.473950883,62.13722359,176.2793511,55.41407262,0.734992,50,100,1150,1,0.95826087
779,50,8,8.622562397,3.573956934,60.4184665,5.228243885,44.28580287,152.2805242,48.1859271,0.62699136,50,100,1150,1,0.956521739
780,55,9,8.338945788,4.186271478,59.43329077,5.793826049,56.51126412,134.8679314,43.39076946,0.548630398,50,100,1150,1,0.952173913
781,56,8,7.04229518,6.161749264,58.80905608,6.020820437,59.92870727,121.2426179,40.68600987,0.487313127,50,100,1150,1,0.951304348
782,53,10,5.787676916,10.10876905,57.75286407,5.978430706,85.08706906,114.6688818,41.47680287,0.457729693,50,100,1150,1,0.953913043
783,49,10,5.437691098,12.0224096,56.16143424,5.880114414,83.36573793,108.9774011,41.10890704,0.432116626,50,100,1150,1,0.957391304
784,60,13,5.652303533,9.143273226,56.85935529,5.838694253,127.838296,112.4066547,40.12228767,0.447549113,50,100,1150,1,0.947826087
785,60,8,6.190964809,6.786323325,57.4303816,5.902743445,72.33635414,105.1211455,36.28676998,0.414762525,50,100,1150,1,0.947826087
786,61,9,5.728260133,6.954304562,58.07940313,5.871019207,88.86912046,102.1662319,35.51788275,0.401464685,50,100,1150,1,0.946956522
787,62,9,5.165149535,8.454615794,58.79223892,5.742679266,99.29128904,101.643515,36.41128555,0.39911233,50,100,1150,1,0.946086957
788,68,11,4.930502263,9.86506106,60.4663773,5.59501072,138.7532798,108.390745,39.42276623,0.429476529,50,100,1150,1,0.940869565
789,72,10,5.069236328,11.1876739,62.56339961,5.499415376,130.1794281,112.3523237,41.53706884,0.44730461,50,100,1150,1,0.937391304
790,66,15,8.777026111,7.666076492,63.18823604,6.095344601,107.5236814,111.4743887,38.80857017,0.443353687,50,100,1150,1,0.942608696
791,64,11,3.518133717,20.26701913,63.33582949,5.626760804,176.5745119,123.3107748,51.18014582,0.496620343,50,100,1150,1,0.944347826
792,62,9,3.675308107,18.95825257,63.0929514,5.271951222,134.7205968,125.3852879,50.88636316,0.505956163,50,100,1150,1,0.946086957
793,69,11,3.788478163,15.17759837,64.16696024,5.002228848,178.2683672,135.0003932,51.12443683,0.549226509,50,100,1150,1,0.94
794,67,8,4.99971762,9.873691955,64.68205838,5.001772261,98.18685927,128.3070234,45.40369139,0.519104694,50,100,1150,1,0.94173913
795,66,13,4.932355385,8.910959728,64.92168413,4.989151011,159.139073,133.9128506,46.41152699,0.544332299,50,100,1150,1,0.942608696
796,69,6,5.398112899,6.524019035,65.6631961,5.063507718,70.70057952,122.4197104,41.29272645,0.492610333,50,100,1150,1,0.94
797,75,9,4.533572283,6.884441046,67.36079681,4.967155821,134.9935914,124.7058706,42.23086991,0.502898618,50,100,1150,1,0.934782609
798,73,8,5.72685272,4.983332763,68.38610648,5.105282529,94.42972661,119.2011171,39.24866807,0.47812587,50,100,1150,1,0.936521739
799,67,13,7.163197371,4.340872623,68.13408712,5.479448864,114.5083387,118.3478847,38.54297624,0.474286114,50,100,1150,1,0.94173913
800,60,7,4.798882772,5.860739122,66.65516219,5.355709575,79.92250787,111.3614525,37.51095315,0.442845446,50,100,1150,1,0.947826087
801,56,11,6.00560398,5.70895357,64.71785997,5.473872194,95.53302075,108.4835558,36.54133425,0.429894201,50,100,1150,1,0.951304348
802,51,7,5.498391584,7.729533146,62.22370362,5.478330265,60.09944415,99.68644463,35.31660659,0.390305031,50,100,1150,1,0.955652174
803,59,14,5.150638322,8.295280318,61.63757569,5.418749912,147.4169735,108.3647226,38.31611301,0.429359422,50,100,1150,1,0.948695652
804,59,13,6.72912,7.060971463,61.15801647,5.656999019,106.9978089,108.1161928,37.37753788,0.428240977,50,100,1150,1,0.948695652
805,64,9,6.114928537,6.677646859,61.67474075,5.740258931,87.75605009,104.4143487,35.99865741,0.411581765,50,100,1150,1,0.944347826
806,68,15,6.340312122,6.95827685,62.82478788,5.849359511,150.2124438,112.7412751,38.69317632,0.449054988,50,100,1150,1,0.940869565
807,66,12,5.680344673,8.002075238,63.40209918,5.818629541,129.1190123,115.7190455,40.31716631,0.462455689,50,100,1150,1,0.942608696
808,78,12,4.910888769,8.362717627,66.05626296,5.653585764,174.0933958,126.3325637,43.75367146,0.510219138,50,100,1150,1,0.932173913
809,83,13,5.640428652,6.842454694,69.13694243,5.651193562,176.7791894,135.5046775,45.44112153,0.551495912,50,100,1150,1,0.927826087
810,82,7,3.608383216,10.47977401,71.47568017,5.279773499,140.5662446,136.4249624,48.26333053,0.555637422,50,100,1150,1,0.928695652
811,78,9,5.878654677,7.213188813,72.66192014,5.388660986,110.7600326,131.7586115,44.57681563,0.534637692,50,100,1150,1,0.932173913
812,77,13,6.316403161,6.375552944,73.45066193,5.557341381,147.8052246,134.6761775,44.86574033,0.547767458,50,100,1150,1,0.933043478
813,69,12,6.99692215,6.008508012,72.64145067,5.819083339,111.245653,130.4160822,43.33078026,0.528595979,50,100,1150,1,0.94
814,61,10,4.864759419,9.123831639,70.52482328,5.645569899,114.6370139,127.5471607,44.65083035,0.515685124,50,100,1150,1,0.946956522
815,54,11,5.705297319,9.099189287,67.52030995,5.65642943,96.61100334,121.9224048,42.94615394,0.490372336,50,100,1150,1,0.953043478
816,55,11,4.488483113,11.35566196,65.24388996,5.444075554,122.3818917,122.0059479,44.55074773,0.4907483,50,100,1150,1,0.952173913
817,55,10,3.623213099,14.06754049,63.38136451,5.113009653,134.6037633,124.2964598,47.13621627,0.501056168,50,100,1150,1,0.952173913
818,53,10,10.86352709,5.038207567,61.49384369,6.158558279,47.08045272,110.2571858,36.60390102,0.437875973,50,100,1150,1,0.953913043
819,57,12,4.412289523,11.92840558,60.6767812,5.841054868,140.4640335,115.7493399,43.07468587,0.462592021,50,100,1150,1,0.950434783
820,61,16,6.304249182,7.801139588,60.73554826,5.925272016,144.6155151,120.9977354,41.76011832,0.486211095,50,100,1150,1,0.946956522
821,60,11,6.400443742,7.05029242,60.60181221,6.011666876,96.44307306,116.5332513,39.89518009,0.466119816,50,100,1150,1,0.947826087
822,65,11,2.959582259,13.10389369,61.40148272,5.4567424,208.2621386,133.2112308,49.13609483,0.541174837,50,100,1150,1,0.943478261
823,63,11,5.66995978,6.553147835,61.69212222,5.495509196,113.2098142,129.5746096,43.45958637,0.524809144,50,100,1150,1,0.945217391
824,64,14,7.884420331,3.494497018,62.11173636,5.929856675,107.6997532,125.597363,40.12535681,0.506910554,50,100,1150,1,0.944347826
825,66,13,6.253580914,1.582931449,62.81869339,5.988715628,128.0061661,126.0353272,38.91865017,0.508881501,50,100,1150,1,0.942608696
826,69,12,11.96335418,0.122152419,63.94256732,7.075013546,66.91617587,115.2863906,34.67142387,0.460508635,50,100,1150,1,0.94
827,18,7,11.37893961,2.75037019,18,11.37893961,10.90164646,10.90164646,5.195753072,0,50,100,1150,1,0.984347826
828,25,8,5.578900399,7.743461418,19.27272727,10.32438703,33.55870085,15.0211109,9.926756262,0.025367836,50,100,1150,1,0.97826087
829,32,9,10.80329699,4.666785217,21.58677686,10.41146157,25.87740554,16.99498265,8.365244447,0.037523022,50,100,1150,1,0.972173913
830,40,14,12.41684356,4.536848117,24.93463561,10.77607647,43.89617303,21.88610817,9.741626133,0.067642779,50,100,1150,1,0.965217391
831,44,9,7.430119494,7.993672167,28.4010655,10.16772066,50.5036526,27.08929807,13.72235994,0.099684242,50,100,1150,1,0.96173913
832,45,10,6.545997271,9.847691695,31.41905359,9.509225498,64.57567077,33.9050022,17.06488485,0.141655636,50,100,1150,1,0.960869565
833,45,13,6.486518479,10.27772709,33.88831658,8.959642404,84.66305526,43.13373912,20.1345307,0.198486588,50,100,1150,1,0.960869565
834,46,8,2.36241349,25.79651245,36.09044083,7.760146237,129.9602595,58.92037919,35.73367247,0.295701384,50,100,1150,1,0.96
835,50,9,2.559538248,21.90499272,38.61945159,6.814581148,148.5518282,75.21700628,37.89859678,0.396056702,50,100,1150,1,0.956521739
836,53,11,6.301585234,8.982465758,41.23409676,6.721309164,86.52394696,77.27281367,29.46957013,0.408716451,50,100,1150,1,0.953913043
837,64,12,5.989003486,8.629096246,45.37335189,6.588162677,119.2787154,84.91025035,31.51344248,0.455748109,50,100,1150,1,0.944347826
838,66,12,7.103838142,7.742293518,49.12365155,6.681921852,104.9469998,88.55329571,31.98559418,0.478182136,50,100,1150,1,0.942608696
839,72,10,6.396947045,8.614135193,53.28298763,6.630108251,105.1189744,91.56523729,33.49946582,0.496729799,50,100,1150,1,0.937391304
840,78,14,6.676211658,8.066975759,57.77698988,6.638490689,153.1448698,102.7615341,36.47534327,0.565677068,50,100,1150,1,0.932173913
841,88,9,4.279937948,11.79082869,63.27208263,6.209662918,166.6339623,114.3747029,42.56599095,0.637191452,50,100,1150,1,0.923478261
842,83,11,5.101277609,9.370437856,66.8589767,6.008138316,163.9804459,123.3939289,43.57748517,0.692732227,50,100,1150,1,0.927826087
843,78,13,5.694615011,8.932190239,68.8846173,5.951134079,164.7398584,130.9113706,45.52594436,0.739024951,50,100,1150,1,0.932173913
844,80,12,5.730202804,8.160342358,70.90559597,5.910964756,155.0511324,135.3004182,46.30236512,0.766052891,50,100,1150,1,0.930434783
845,81,15,6.469200307,6.51392996,72.74094216,6.012462129,175.414674,142.5939193,47.33792676,0.810966579,50,100,1150,1,0.929565217
846,77,15,3.232811988,10.49841255,73.51531631,5.507071194,311.4274182,173.2909191,59.33616451,1,50,100,1150,1,0.933043478
847,79,9,4.998864409,5.275459756,74.51253153,5.41466996,130.1177746,165.4412565,53.32519877,0.951661446,50,100,1150,1,0.931304348
848,74,8,3.297092049,7.869342305,74.41934398,5.029655795,156.9622206,163.8996136,54.67842369,0.942167944,50,100,1150,1,0.935652174
849,70,9,3.66515308,7.175039752,73.61582689,4.781564392,152.3353374,161.7970179,53.5616332,0.929220071,50,100,1150,1,0.939130435
850,68,7,3.164913003,8.553498439,72.59476746,4.487627776,130.8353021,156.167615,52.83773342,0.89455397,50,100,1150,1,0.940869565
851,60,6,4.607175682,6.945686948,70.30480974,4.509363759,71.07646626,140.6964971,47.07092999,0.799282173,50,100,1150,1,0.947826087
852,47,11,6.031301317,7.34936605,66.0675716,4.786079678,79.99937144,129.6606561,44.04275305,0.731322997,50,100,1150,1,0.959130435
853,42,14,7.601060651,6.525822761,61.69164949,5.297894401,73.44717261,119.4400227,40.40008274,0.668383905,50,100,1150,1,0.963478261
854,37,13,5.72269638,7.277014431,57.20225868,5.375131124,78.3422443,111.9676994,38.68421991,0.622369023,50,100,1150,1,0.967826087
855,43,11,6.690176751,3.348656039,54.62002983,5.614230329,66.54912898,103.7097775,33.45699247,0.571516391,50,100,1150,1,0.962608696
856,46,7,3.542820399,3.727685926,53.05275168,5.237610342,80.51309924,99.49219961,32.45704003,0.545544368,50,100,1150,1,0.96
857,43,3,4.827176846,3.147553722,51.22497864,5.16298607,24.49702793,85.85671385,27.96030176,0.461576471,50,100,1150,1,0.962608696
858,40,5,4.555652685,5.286472652,49.18407344,5.052561818,40.05417552,77.52897961,26.95922474,0.410293932,50,100,1150,1,0.965217391
859,41,7,1.156767072,24.05428363,47.69606008,4.344235501,175.3414857,95.31307163,45.43192003,0.519809122,50,100,1150,1,0.964347826
860,35,12,5.367360986,6.072861166,45.38768552,4.530258316,72.60504357,91.18433926,31.60630459,0.494384213,50,100,1150,1,0.969565217
861,29,8,8.142386087,4.57376731,42.40810634,5.18700882,27.30727344,79.57032729,27.0727353,0.422864637,50,100,1150,1,0.974782609
862,36,9,6.78867074,6.01492323,41.24299609,5.478220078,45.06994646,73.29753078,26.19970549,0.384236491,50,100,1150,1,0.968695652
863,42,9,3.75530933,13.74244791,41.38063317,5.164963578,89.88770742,76.31392653,32.5138915,0.402811584,50,100,1150,1,0.963478261
864,48,15,5.702224818,9.547930182,42.58415441,5.26264744,117.2966188,83.76532512,31.81314866,0.448697611,50,100,1150,1,0.95826087
865,52,11,4.033245601,13.36647002,44.29612634,5.039119833,127.3921713,91.69747896,36.8657727,0.497544149,50,100,1150,1,0.954782609
866,53,11,3.75254059,15.08412027,45.87864882,4.805196334,138.3878619,100.1866395,40.61487604,0.549820758,50,100,1150,1,0.953913043
867,53,12,5.41147092,11.53210676,47.17343994,4.915428077,108.6024119,101.7167799,38.58750871,0.559243428,50,100,1150,1,0.953913043
868,55,11,5.478256935,11.32853147,48.59645086,5.017760597,102.1200672,101.7901049,38.4670035,0.559694966,50,100,1150,1,0.952173913
869,54,10,5.697951918,10.4109316,49.57891434,5.141431746,87.93227299,99.2704991,37.06880185,0.544179127,50,100,1150,1,0.953043478
870,58,13,4.393228901,11.77360413,51.11002083,5.005394865,155.4188482,109.4792899,41.08530985,0.607045292,50,100,1150,1,0.949565217
871,56,14,3.461790991,13.00335031,51.99910795,4.724739615,199.6571757,125.8752691,46.86492595,0.708012425,50,100,1150,1,0.951304348
872,53,11,4.804102665,8.182209841,52.18108832,4.739169261,110.9518494,123.1619201,42.67612291,0.691303507,50,100,1150,1,0.953913043
873,51,11,5.961626113,6.054517771,51.96634499,4.961434143,87.67142978,116.7091036,39.25089353,0.651566791,50,100,1150,1,0.955652174
874,52,8,6.060196127,5.119577053,51.97246408,5.161209049,64.02247614,107.1297168,35.72261899,0.592576522,50,100,1150,1,0.954782609
875,55,9,7.861743601,3.563478146,52.52292516,5.652215331,59.73634493,98.51274012,32.04825674,0.539512815,50,100,1150,1,0.952173913
876,51,6,3.550238542,8.11875852,52.24602968,5.270037733,76.29180276,94.47256969,34.02490187,0.514633275,50,100,1150,1,0.955652174
877,51,8,6.373638248,4.522303948,52.01947883,5.470692372,59.93914505,88.19376521,29.62374233,0.475968132,50,100,1150,1,0.955652174
878,50,6,3.827547506,7.31974368,51.65230086,5.17193876,70.0165624,84.88881925,30.59046635,0.455616135,50,100,1150,1,0.956521739
879,39,9,9.013816932,3.423044986,49.35188252,5.870462064,37.36670598,76.24843502,25.270662,0.402408284,50,100,1150,1,0.966086957
880,44,11,7.004310884,3.504335395,48.37881297,6.076616395,65.22917395,74.244933,24.72651468,0.390070634,50,100,1150,1,0.96173913
881,42,7,6.300884804,3.22454083,47.21902879,6.117392469,43.74430807,68.69936483,22.86698803,0.355920791,50,100,1150,1,0.963478261
882,43,7,6.195471079,2.280360411,46.45193265,6.13158858,45.47850277,64.47738991,20.93946926,0.329921691,50,100,1150,1,0.962608696
883,45,7,4.357879752,2.056725626,46.1879449,5.809096066,65.56358252,64.67487948,20.84217178,0.33113784,50,100,1150,1,0.960869565
884,42,4,11.90350942,0.281696304,45.42650037,6.917171221,13.70579844,55.40777383,16.81951956,0.274070612,50,100,1150,1,0.963478261
885,35,6,7.203892943,0.118983286,43.53077303,6.969302443,27.64835929,50.36060755,15.19147057,0.242989949,50,100,1150,1,0.969565217
886,15,8,10.66460336,2.083736401,38.34335975,7.641175338,11.10652981,43.22350251,14.42566623,0.199039355,50,100,1150,1,0.986956522
887,19,5,13.63274238,1.286891453,34.82638525,8.730551163,6.898873368,36.61902448,11.88653136,0.1583687,50,100,1150,1,0.983478261
888,29,4,5.011737095,2.775094885,33.76704248,8.054403151,21.40885858,33.85353977,12.09862835,0.141338728,50,100,1150,1,0.974782609
889,31,4,3.163857731,4.893984585,33.26394385,7.165213074,34.38998161,33.95107465,13.61111161,0.141939352,50,100,1150,1,0.973043478
890,35,4,4.053990235,3.670692705,33.57959042,6.599536194,31.18144587,33.44750578,12.60373663,0.138838354,50,100,1150,1,0.969565217
891,36,7,10.14484404,1.542473012,34.01966489,7.244137622,24.00223046,31.730183,10.59878601,0.128263008,50,100,1150,1,0.968695652
892,34,3,3.645518993,4.544929674,34.01608945,6.589843326,24.96671711,30.50046193,12.33158935,0.120690333,50,100,1150,1,0.970434783
893,36,7,2.73517384,6.169626133,34.37680046,5.888994328,78.97566334,39.31413491,16.11297877,0.174965304,50,100,1150,1,0.968695652
894,39,5,4.659049279,3.857028418,35.2173822,5.665367956,38.28224724,39.12651897,14.43787558,0.173809957,50,100,1150,1,0.966086957
895,34,6,7.938948671,3.568902446,34.99603998,6.078746267,24.52912182,36.47244676,13.43996574,0.157466068,50,100,1150,1,0.970434783
896,39,10,6.963002003,5.158522632,35.72403271,6.239520038,52.92776283,39.46432241,15.45026257,0.175890165,50,100,1150,1,0.966086957
897,47,11,6.048939937,6.753425271,37.77420858,6.20486911,79.78390473,46.79515556,18.76594436,0.221033745,50,100,1150,1,0.959130435
898,53,11,6.213638074,7.108020478,40.54253429,6.206463467,87.65739135,54.22465298,21.24301023,0.266784904,50,100,1150,1,0.953913043
899,57,9,4.219677842,10.10304117,43.53480079,5.845229717,109.6473144,64.3015005,26.36257897,0.328838557,50,100,1150,1,0.950434783
900,59,12,6.130193794,6.47208597,46.34665519,5.897041367,107.68916,72.19016586,26.18750994,0.377417291,50,100,1150,1,0.948695652
901,57,10,3.850314181,8.748431672,48.28362697,5.524909152,132.1743617,83.09638328,31.05281715,0.444578239,50,100,1150,1,0.950434783
902,56,9,5.921858893,5.789687817,49.68660389,5.597081832,79.18268036,82.38480093,28.76822175,0.440196285,50,100,1150,1,0.951304348
903,59,7,3.931385346,8.626076153,51.37994863,5.294227925,93.98866664,84.4945947,31.38663172,0.453188484,50,100,1150,1,0.948695652
904,56,9,4.300930762,7.006373793,52.21995797,5.113628441,105.9169618,88.38957053,31.42133281,0.477173909,50,100,1150,1,0.951304348
905,52,12,8.438328951,2.461296649,52.17996561,5.718119443,70.48297321,85.13382556,27.26305532,0.457124894,50,100,1150,1,0.954782609
906,46,2,2.433701586,5.031996069,51.0563355,5.12095256,31.70056575,75.41868741,26.14800347,0.397298663,50,100,1150,1,0.96
907,41,3,0.643613629,16.70572536,49.22791087,4.306890936,108.8654392,81.49991502,36.14398226,0.43474712,50,100,1150,1,0.964347826
908,35,6,9.677338497,1.301518811,46.64101798,5.283335947,20.9288509,70.48699427,22.05716145,0.366929089,50,100,1150,1,0.969565217
909,36,4,10.86528602,1.031146689,44.70628744,6.298235959,12.84613513,60.00683806,18.7238541,0.302391844,50,100,1150,1,0.968695652
910,29,4,2.064630679,7.362648235,41.85059881,5.528489545,46.01052345,57.46205359,22.39246984,0.286720954,50,100,1150,1,0.974782609
911,23,7,8.444655684,2.47133406,38.42321721,6.05870157,18.39087001,50.35820203,16.83739445,0.242975136,50,100,1150,1,0.98
912,34,7,12.67048612,1.516570564,37.6189959,7.260844215,18.33645302,44.53606585,14.42241915,0.207122175,50,100,1150,1,0.970434783
913,38,6,8.529875453,3.149405315,37.68826937,7.491577168,25.58174819,41.08982627,14.5315316,0.185900086,50,100,1150,1,0.966956522
914,38,4,2.928384553,10.81369817,37.74494767,6.661905783,44.919115,41.78606059,20.10540689,0.190187527,50,100,1150,1,0.966956522
915,43,10,4.272482566,6.899207599,38.70041173,6.227465198,91.14753045,50.76087329,20.05770731,0.245454802,50,100,1150,1,0.962608696
916,47,7,2.371796912,9.688318292,40.20942778,5.526434601,115.7811678,62.58274501,25.55664631,0.318254388,50,100,1150,1,0.959130435
917,42,7,5.064072209,5.95934856,40.53498636,5.442368711,53.46803363,60.92552476,22.44920142,0.308049156,50,100,1150,1,0.963478261
918,44,6,5.685621256,5.066608711,41.16498884,5.486596447,43.16462146,57.69626961,20.85550698,0.288163266,50,100,1150,1,0.96173913
919,45,7,3.41642732,8.244479988,41.8622636,5.11020206,81.32411864,61.99224217,24.36880864,0.314618046,50,100,1150,1,0.960869565
920,44,5,1.515288591,13.61126859,42.25094294,4.456581429,110.4060237,70.7947479,30.76631238,0.368824248,50,100,1150,1,0.96173913
921,38,5,4.07342698,3.639334024,41.47804423,4.386916984,42.09097485,65.57588007,22.22029784,0.33668624,50,100,1150,1,0.966956522
922,30,5,2.682573639,3.354987117,39.3911271,4.077036376,47.91719447,62.36520996,21.05805397,0.316914798,50,100,1150,1,0.973913043
923,29,5,5.868617998,1.101710359,37.50183126,4.402778489,23.16044078,55.23707011,17.34231829,0.273019412,50,100,1150,1,0.974782609
924,28,2,9.220982143,0.726216412,35.77422558,5.278815517,5.863605052,46.26007647,14.38637443,0.217738705,50,100,1150,1,0.975652174
925,30,5,3.256423156,2.465213331,34.72436638,4.911107815,40.59713021,45.23044987,15.29478429,0.211398221,50,100,1150,1,0.973913043
926,29,1,0.559045515,13.15871721,33.68357249,4.11982376,27.85527117,42.07132647,21.83249999,0.191944206,50,100,1150,1,0.974782609
927,28,3,2.656544103,2.868029788,32.65019568,3.853772914,27.08658495,39.34682802,13.81166926,0.175166629,50,100,1150,1,0.975652174
928,24,2,0.805357876,7.28627078,31.07743283,3.299515634,37.53759863,39.01787722,16.80575271,0.173140937,50,100,1150,1,0.979130435
929,20,3,5.927299775,1.581664562,29.06335413,3.777294569,9.56855945,33.66345581,11.20620193,0.140168183,50,100,1150,1,0.982608696
930,19,3,14.91681547,0.576295339,27.23365338,5.802662006,3.794557969,28.23274711,8.87323087,0.10672565,50,100,1150,1,0.983478261
931,23,7,8.688834535,1.06750362,26.46389822,6.327420647,17.90216152,26.35445882,8.653590179,0.095159071,50,100,1150,1,0.98
932,24,3,10.19434105,0.871943448,26.01591673,7.030497085,6.872793717,22.81233789,7.454061781,0.073346541,50,100,1150,1,0.979130435
933,21,4,13.16545321,0.976581866,25.10393187,8.145943653,6.293241702,19.80886586,6.626267063,0.054851033,50,100,1150,1,0.98173913
934,28,6,4.602150565,2.334571081,25.63048971,7.501617637,33.51527906,22.30094098,8.324482052,0.070197337,50,100,1150,1,0.975652174
935,36,5,10.19042598,0.735984935,27.51585522,7.990491881,17.07134967,21.3501062,6.920221314,0.064342056,50,100,1150,1,0.968695652
936,35,3,2.433518587,3.53202073,28.87660881,6.9801331,36.30452539,24.06909151,9.693141963,0.081085683,50,100,1150,1,0.969565217
937,32,2,3.600487288,2.090284193,29.44449812,6.365652043,15.85177454,22.57503388,8.235709098,0.071885213,50,100,1150,1,0.972173913
938,34,4,3.082531111,1.55843409,30.27277119,5.768720965,38.52025166,25.47416438,8.733153178,0.089738181,50,100,1150,1,0.970434783
939,31,2,14.10176894,0.274502281,30.40499461,7.283820596,4.314545743,21.62696099,6.680239895,0.06604694,50,100,1150,1,0.973043478
940,24,2,1.214843622,6.430868846,29.24045013,6.180370237,28.57403403,22.89006518,11.36862775,0.073825189,50,100,1150,1,0.979130435
941,21,3,8.896984181,1.445112478,27.74218647,6.674300045,6.863904286,19.97621775,7.004444058,0.055881593,50,100,1150,1,0.98173913
942,23,6,9.616273304,1.088884869,26.87997075,7.209204274,13.93793898,18.87834888,6.425724072,0.04912087,50,100,1150,1,0.98
943,33,5,5.094110968,0.495719968,27.99270334,6.824641855,29.94220189,20.88995852,6.613991533,0.061508448,50,100,1150,1,0.971304348
944,35,5,5.636059248,0.067591976,29.26675728,6.608535926,28.92736084,22.35130439,6.752705702,0.070507477,50,100,1150,1,0.969565217
945,6,3,7.093471815,0.704873457,25.03643777,6.696706088,2.567995309,18.75433911,6.119713152,0.048357213,50,100,1150,1,0.994782609
946,12,2,7.875632577,0.564328567,22.66617636,6.911056359,2.984849176,15.88715912,5.161177732,0.030700998,50,100,1150,1,0.989565217
947,14,3,19.25006377,0.250462992,21.09050793,9.154512252,2.202524533,13.39904374,4.195037216,0.015379078,50,100,1150,1,0.987826087
948,21,4,7.303314222,0.91826108,21.07405194,8.817930792,11.02095822,12.96666455,4.532782122,0.012716469,50,100,1150,1,0.98173913
949,25,2,12,0.711111111,21.78786068,9.39648883,4.08,11.35090736,3.903049986,0.002766568,50,100,1150,1,0.97826087
950,26,5,7.583602387,2.045574085,22.55370419,9.066873113,16.391207,12.26732548,5.112099503,0.008409909,50,100,1150,1,0.977391304
951,31,6,13.99339974,0.929777819,24.08939434,9.962605228,13.04041863,12.40788787,4.373210833,0.009275498,50,100,1150,1,0.973043478
952,39,8,9.090980125,1.243366353,26.80041355,9.804127937,32.94762327,16.14238521,5.713072012,0.032272691,50,100,1150,1,0.966086957
953,44,5,9.587588121,0.871154729,29.92761109,9.764757061,22.05680856,17.21773491,5.775128784,0.038894739,50,100,1150,1,0.96173913
954,44,6,2.48575798,2.750517656,32.48622725,8.441302683,89.42452865,30.34624286,11.02923522,0.119740646,50,100,1150,1,0.96173913
955,38,6,7.809163104,0.718903551,33.48873139,8.326368214,27.80063372,29.88340484,9.468253937,0.11689047,50,100,1150,1,0.966956522
956,37,1,1.152972551,5.000783203,34.12714386,7.022114457,22.68640213,28.57485889,12.07300591,0.108832389,50,100,1150,1,0.967826087
957,35,3,5.967796404,1.292652295,34.28584498,6.830420265,16.46619549,26.37328373,8.816841725,0.095274996,50,100,1150,1,0.969565217
958,34,5,8.255366887,1.071792367,34.23387317,7.089501469,19.7022012,25.16035963,8.298362547,0.087805758,50,100,1150,1,0.970434783
959,36,5,2.066060836,5.926916649,34.55498714,6.176148627,71.12068327,33.51678211,14.20387629,0.139264961,50,100,1150,1,0.968695652
960,33,2,8.203347533,1.773112073,34.2722622,6.544730246,7.698187364,28.82249216,9.887926098,0.110357325,50,100,1150,1,0.971304348
961,38,8,6.153280744,2.409212584,34.95003271,6.47355761,46.29295108,31.99893923,11.28613058,0.12991802,50,100,1150,1,0.966956522
962,38,5,2.522507722,5.433537519,35.50457222,5.755184903,63.68883646,37.76073873,15.13169788,0.165399425,50,100,1150,1,0.966956522
963,36,6,2.90524974,6.246674046,35.59465,5.237014873,64.31246361,42.58832507,17.14916935,0.195127905,50,100,1150,1,0.968695652
964,37,8,4.450710397,4.255824295,35.85016818,5.094050423,60.597364,45.86269579,16.73788574,0.215291618,50,100,1150,1,0.967826087
965,44,3,4.716347832,3.377195845,37.33195578,5.025377225,25.5926185,42.17722719,15.01720525,0.192596347,50,100,1150,1,0.96173913
966,41,1,0.768648367,22.2383819,37.99887291,4.251426523,32.71197999,40.45627315,27.70374927,0.18199864,50,100,1150,1,0.964347826
967,38,6,6.061690167,3.255996523,37.99907784,4.580565368,35.20434433,39.501377,14.12961067,0.176118349,50,100,1150,1,0.966956522
968,40,6,3.307837262,6.858711055,38.36288187,4.349160258,63.81575242,43.92217253,17.9777495,0.203341794,50,100,1150,1,0.965217391
969,35,5,6.852936203,3.557738123,37.7514488,4.804392248,24.14001633,40.32541686,14.58804174,0.181192821,50,100,1150,1,0.969565217
970,35,9,5.264481905,4.631215915,37.25118538,4.888044913,55.42562285,43.07090886,16.1631238,0.198099677,50,100,1150,1,0.969565217
971,40,4,5.640565662,3.324134692,37.75096986,5.024866867,26.38193432,40.03654985,14.33785924,0.179413966,50,100,1150,1,0.965217391
972,37,8,4.922234416,4.982905111,37.61442988,5.006206421,55.32774443,42.81676705,16.33306369,0.196534661,50,100,1150,1,0.967826087
973,35,7,11.31000663,2.578837274,37.139079,6.152351914,21.04147845,38.85762367,13.46247319,0.172154088,50,100,1150,1,0.969565217
974,42,5,6.76639562,4.691719717,38.02288281,6.263996224,29.24421007,37.10973029,14.41712289,0.161390487,50,100,1150,1,0.963478261
975,43,6,8.622595064,4.155748132,38.92781321,6.692832377,28.6102801,35.56437571,13.5783364,0.151874128,50,100,1150,1,0.962608696
976,50,11,3.854849584,10.80889559,40.94093808,6.176835505,127.5589407,52.29066026,23.25342499,0.254875295,50,100,1150,1,0.956521739
977,52,10,5.428518651,7.088041245,42.95167661,6.040777896,88.5550052,58.88417752,22.62688213,0.295478453,50,100,1150,1,0.954782609
